gender,length,diameter,height,total weight,shucked weight,viscera weight,shell weight,age
3620,1,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,0
3621,1,0.655,0.455,0.17,1.275,0.583,0.303,0.333,0
3622,0,0.655,0.505,0.165,1.27,0.6035,0.262,0.335,1
3623,0,0.66,0.53,0.175,1.583,0.7395,0.3505,0.405,1
3624,1,0.665,0.5,0.175,1.4355,0.643,0.345,0.37,0
3625,1,0.67,0.525,0.195,1.42,0.573,0.368,0.3905,1
3626,0,0.69,0.53,0.19,1.5955,0.678,0.331,0.48,1
3627,0,0.715,0.525,0.2,1.89,0.95,0.436,0.4305,1
3628,1,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,1
3629,2,0.27,0.205,0.05,0.084,0.03,0.0185,0.029,0
3630,2,0.285,0.225,0.07,0.1005,0.0425,0.0185,0.035,0
3631,2,0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365,0
3632,2,0.3,0.225,0.075,0.1345,0.057,0.028,0.044,0
3633,2,0.3,0.22,0.065,0.1195,0.052,0.0155,0.035,0
3634,2,0.36,0.265,0.085,0.1895,0.0725,0.0515,0.055,0
3635,2,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,0
3636,2,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,0
3637,2,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,0
3638,2,0.44,0.34,0.105,0.344,0.123,0.081,0.125,0
3639,2,0.44,0.32,0.095,0.3275,0.1495,0.059,0.1,0
3640,2,0.445,0.345,0.12,0.4035,0.169,0.0825,0.13,0
3641,2,0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455,0
3642,2,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,0
3643,2,0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,0
3644,2,0.475,0.365,0.105,0.4175,0.1645,0.099,0.127,0
3645,2,0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,0
3646,2,0.475,0.35,0.125,0.4225,0.1905,0.079,0.1355,0
3647,2,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,0
3648,2,0.49,0.39,0.12,0.511,0.2205,0.103,0.1745,0
3649,2,0.515,0.405,0.13,0.573,0.213,0.134,0.195,0
3650,2,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,0
3651,2,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,1
3652,1,0.525,0.425,0.14,0.8735,0.4205,0.182,0.2225,1
3653,2,0.53,0.425,0.13,0.781,0.3905,0.2005,0.215,0
3654,2,0.53,0.42,0.14,0.6765,0.256,0.1855,0.208,0
3655,0,0.53,0.41,0.125,0.769,0.346,0.173,0.215,0
3656,2,0.53,0.395,0.125,0.6235,0.2975,0.108,0.195,1
3657,0,0.535,0.405,0.14,0.7315,0.336,0.156,0.19,0
3658,2,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,1
3659,0,0.545,0.41,0.14,0.737,0.349,0.15,0.212,0
3660,1,0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,1
3661,2,0.55,0.415,0.15,0.7915,0.3535,0.176,0.236,1
3662,2,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,0
3663,2,0.55,0.4,0.135,0.717,0.3315,0.1495,0.221,0
3664,2,0.555,0.43,0.15,0.783,0.345,0.1755,0.247,0
3665,2,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,0
3666,2,0.575,0.44,0.15,0.983,0.486,0.215,0.239,0
3667,1,0.585,0.42,0.155,1.034,0.437,0.2225,0.32,1
3668,1,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,1
3669,2,0.585,0.46,0.14,0.7635,0.326,0.153,0.265,0
3670,0,0.59,0.465,0.135,0.9895,0.4235,0.199,0.28,0
3671,2,0.595,0.47,0.135,0.9365,0.434,0.184,0.287,1
3672,1,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575,1
3673,1,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,1
3674,1,0.595,0.45,0.165,1.081,0.49,0.2525,0.279,1
3675,0,0.6,0.47,0.16,1.012,0.441,0.2015,0.305,1
3676,1,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,1
3677,0,0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,1
3678,1,0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35,1
3679,0,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,1
3680,1,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,0
3681,0,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,1
3682,0,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332,1
3683,0,0.62,0.525,0.155,1.085,0.454,0.1965,0.35,1
3684,2,0.62,0.47,0.155,0.966,0.447,0.171,0.284,1
3685,0,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,1
3686,1,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,1
3687,2,0.625,0.485,0.16,1.15,0.5255,0.257,0.3315,1
3688,2,0.63,0.49,0.17,1.217,0.5515,0.212,0.31,1
3689,1,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,0
3690,0,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,1
3691,0,0.645,0.51,0.19,1.4865,0.6445,0.296,0.425,1
3692,0,0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,1
3693,0,0.65,0.495,0.17,1.276,0.6215,0.2305,0.399,1
3694,0,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,1
3695,1,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,1
3696,0,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,1
3697,0,0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,1
3698,1,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,1
3699,0,0.65,0.525,0.19,1.3685,0.5975,0.296,0.4,1
3700,1,0.66,0.53,0.17,1.431,0.622,0.309,0.398,1
3701,0,0.66,0.51,0.18,1.261,0.5,0.2335,0.339,1
3702,1,0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,1
3703,1,0.67,0.51,0.155,1.278,0.5605,0.3045,0.358,1
3704,0,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,1
3705,1,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165,0
3706,1,0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,1
3707,0,0.675,0.51,0.17,1.527,0.809,0.318,0.341,1
3708,1,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,0
3709,0,0.685,0.55,0.19,1.885,0.89,0.41,0.4895,1
3710,0,0.685,0.535,0.175,1.432,0.637,0.247,0.46,1
3711,0,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,1
3712,1,0.705,0.53,0.17,1.564,0.612,0.394,0.44,1
3713,0,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,1
3714,1,0.725,0.56,0.185,1.792,0.873,0.367,0.435,1
3715,0,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,1
3716,2,0.235,0.13,0.075,0.1585,0.0685,0.037,0.0465,0
3717,2,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,0
3718,2,0.36,0.25,0.115,0.465,0.21,0.1055,0.128,0
3719,2,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,0
3720,1,0.38,0.32,0.115,0.6475,0.323,0.1325,0.164,0
3721,0,0.43,0.31,0.13,0.6485,0.2735,0.163,0.184,0
3722,2,0.465,0.36,0.105,0.452,0.22,0.159,0.1035,0
3723,2,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325,0
3724,1,0.485,0.365,0.15,0.9145,0.4145,0.199,0.273,0
3725,0,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,0
3726,2,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,0
3727,0,0.505,0.4,0.15,0.775,0.3445,0.157,0.185,0
3728,2,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,1
3729,0,0.51,0.38,0.135,0.681,0.3435,0.142,0.17,0
3730,0,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,0
3731,1,0.55,0.415,0.18,1.1655,0.502,0.301,0.311,0
3732,1,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,1
3733,0,0.605,0.455,0.16,1.1215,0.533,0.273,0.271,1
3734,0,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345,1
3735,0,0.615,0.475,0.15,1.0375,0.476,0.2325,0.283,0
3736,0,0.625,0.48,0.18,1.223,0.565,0.2975,0.3375,1
3737,0,0.625,0.47,0.15,1.124,0.556,0.2315,0.287,0
3738,1,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,0
3739,1,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,0
3740,1,0.65,0.5,0.17,1.4045,0.694,0.318,0.3235,1
3741,1,0.67,0.525,0.195,1.37,0.6065,0.2955,0.407,1
3742,1,0.695,0.525,0.205,1.8185,0.819,0.4025,0.4525,1
3743,1,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,1
3744,2,0.275,0.205,0.065,0.101,0.041,0.021,0.034,0
3745,2,0.285,0.205,0.07,0.106,0.039,0.0285,0.034,0
3746,2,0.36,0.265,0.085,0.1865,0.0675,0.037,0.0615,0
3747,2,0.385,0.29,0.1,0.2575,0.1,0.061,0.086,0
3748,2,0.4,0.315,0.1,0.3225,0.143,0.0735,0.091,0
3749,2,0.43,0.33,0.095,0.32,0.118,0.065,0.123,0
3750,2,0.435,0.375,0.11,0.4155,0.17,0.076,0.145,0
3751,2,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,0
3752,2,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,0
3753,2,0.475,0.36,0.11,0.452,0.191,0.099,0.13,0
3754,2,0.485,0.37,0.14,0.5065,0.2425,0.088,0.1465,0
3755,2,0.51,0.395,0.105,0.5525,0.234,0.127,0.165,0
3756,2,0.515,0.39,0.12,0.565,0.235,0.135,0.179,0
3757,2,0.52,0.41,0.14,0.699,0.3395,0.129,0.1945,1
3758,2,0.525,0.4,0.14,0.6055,0.2605,0.108,0.21,0
3759,0,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,0
3760,0,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22,0
3761,0,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,1
3762,2,0.53,0.395,0.115,0.475,0.2025,0.101,0.148,0
3763,2,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895,1
3764,2,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,1
3765,2,0.535,0.45,0.135,0.728,0.2845,0.1845,0.265,0
3766,1,0.555,0.44,0.14,0.846,0.346,0.1715,0.2735,1
3767,0,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,1
3768,0,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,0
3769,1,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,0
3770,2,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,0
3771,2,0.575,0.45,0.145,0.795,0.364,0.1505,0.26,1
3772,0,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235,0
3773,1,0.575,0.46,0.15,0.927,0.333,0.207,0.2985,0
3774,2,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,0
3775,0,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,0
3776,1,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,1
3777,0,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,0
3778,2,0.59,0.45,0.125,0.86,0.437,0.1515,0.245,0
3779,0,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314,1
3780,0,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,1
3781,0,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,1
3782,1,0.62,0.5,0.175,1.107,0.4895,0.24,0.343,1
3783,2,0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,1
3784,0,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,1
3785,0,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,0
3786,0,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,1
3787,0,0.63,0.49,0.16,1.09,0.407,0.224,0.354,1
3788,1,0.63,0.475,0.15,1.072,0.433,0.2975,0.315,0
3789,1,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,1
3790,1,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,1
3791,1,0.65,0.495,0.175,1.227,0.528,0.258,0.37,1
3792,1,0.655,0.52,0.175,1.472,0.6275,0.27,0.45,1
3793,1,0.665,0.525,0.18,1.5785,0.678,0.229,0.456,1
3794,0,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,1
3795,0,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,1
3796,1,0.675,0.54,0.21,1.593,0.686,0.318,0.45,1
3797,0,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,1
3798,1,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,1
3799,1,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,1
3800,0,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488,1
3801,2,0.205,0.155,0.045,0.0495,0.0235,0.011,0.014,0
3802,2,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05,0
3803,2,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,0
3804,2,0.355,0.27,0.1,0.2255,0.11,0.042,0.064,0
3805,0,0.425,0.305,0.11,0.359,0.173,0.0875,0.0975,0
3806,2,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,0
3807,1,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,0
3808,0,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,1
3809,1,0.52,0.375,0.135,0.5375,0.221,0.117,0.17,0
3810,2,0.525,0.4,0.125,0.5655,0.2435,0.119,0.175,0
3811,0,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,0
3812,1,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,1
3813,2,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,0
3814,2,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,0
3815,2,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,0
3816,0,0.465,0.355,0.12,0.5315,0.2725,0.097,0.1395,0
3817,0,0.475,0.385,0.12,0.562,0.289,0.0905,0.153,0
3818,0,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,0
3819,0,0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515,0
3820,0,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735,1
3821,0,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305,1
3822,1,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356,0
3823,1,0.615,0.455,0.135,1.059,0.4735,0.263,0.274,0
3824,0,0.62,0.46,0.17,1.127,0.535,0.2635,0.296,0
3825,0,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,1
3826,1,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,1
3827,0,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,1
3828,0,0.68,0.52,0.175,1.543,0.7525,0.351,0.374,1
3829,1,0.71,0.555,0.17,1.47,0.5375,0.38,0.431,1
3830,0,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,1
3831,1,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,1
3832,1,0.46,0.365,0.115,0.4485,0.165,0.083,0.17,1
3833,0,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,1
3834,0,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,0
3835,1,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175,0
3836,0,0.41,0.325,0.1,0.3555,0.146,0.072,0.105,0
3837,2,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,0
3838,2,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,0
3839,0,0.52,0.425,0.125,0.79,0.372,0.205,0.19,0
3840,1,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,0
3841,0,0.5,0.42,0.125,0.62,0.255,0.15,0.205,1
3842,1,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,0
3843,0,0.575,0.45,0.16,0.955,0.44,0.1685,0.27,1
3844,0,0.57,0.45,0.155,0.91,0.326,0.1895,0.355,1
3845,0,0.455,0.35,0.105,0.416,0.1625,0.097,0.145,1
3846,2,0.37,0.275,0.085,0.2045,0.096,0.056,0.08,0
3847,0,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,0
3848,1,0.675,0.535,0.22,1.604,0.6175,0.4255,0.453,1
3849,0,0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025,0
3850,1,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035,0
3851,0,0.56,0.44,0.13,0.8255,0.2425,0.202,0.285,1
3852,0,0.55,0.41,0.15,0.785,0.282,0.186,0.275,1
3853,1,0.57,0.465,0.155,0.9685,0.446,0.261,0.255,0
3854,1,0.485,0.4,0.155,0.731,0.236,0.183,0.255,1
3855,0,0.41,0.335,0.115,0.4405,0.19,0.085,0.135,0
3856,2,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055,0
3857,0,0.655,0.515,0.2,1.373,0.443,0.3375,0.49,1
3858,1,0.565,0.45,0.165,0.9765,0.322,0.244,0.37,1
3859,1,0.57,0.44,0.19,1.018,0.447,0.207,0.265,0
3860,1,0.55,0.465,0.15,1.082,0.3575,0.194,0.19,1
3861,1,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,1
3862,0,0.475,0.37,0.125,0.655,0.266,0.1725,0.185,1
3863,1,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,1
3864,2,0.32,0.235,0.065,0.1385,0.058,0.0225,0.05,0
3865,0,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,1
3866,1,0.525,0.43,0.165,0.717,0.289,0.1745,0.195,1
3867,1,0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195,1
3868,1,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135,0
3869,1,0.49,0.385,0.16,0.656,0.2455,0.171,0.205,0
3870,0,0.545,0.44,0.165,0.744,0.2875,0.204,0.25,1
3871,1,0.45,0.36,0.11,0.447,0.203,0.082,0.13,1
3872,1,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,0
3873,2,0.33,0.25,0.075,0.1405,0.056,0.035,0.05,0
3874,1,0.525,0.41,0.15,0.708,0.274,0.151,0.25,1
3875,0,0.295,0.225,0.09,0.1385,0.048,0.046,0.05,0
3876,0,0.545,0.45,0.16,0.8615,0.2925,0.1545,0.365,1
3877,1,0.645,0.5,0.225,1.626,0.587,0.4055,0.41,1
3878,0,0.45,0.355,0.115,0.478,0.18,0.1185,0.155,1
3879,1,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,1
3880,2,0.38,0.3,0.1,0.286,0.1305,0.056,0.09,0
3881,1,0.565,0.455,0.13,1.058,0.439,0.2645,0.3,1
3882,1,0.67,0.545,0.16,1.5415,0.5985,0.2565,0.495,1
3883,0,0.54,0.425,0.12,0.817,0.2945,0.153,0.195,1
3884,2,0.29,0.225,0.075,0.152,0.071,0.059,0.045,0
3885,2,0.41,0.33,0.105,0.335,0.1525,0.074,0.11,0
3886,1,0.46,0.375,0.12,0.4915,0.2205,0.088,0.17,0
3887,1,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,0
3888,1,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,1
3889,0,0.62,0.5,0.2,1.221,0.4605,0.263,0.43,1
3890,0,0.515,0.4,0.14,0.7365,0.2955,0.184,0.185,1
3891,1,0.56,0.46,0.18,0.97,0.342,0.196,0.355,1
3892,1,0.5,0.4,0.15,0.8085,0.273,0.112,0.295,1
3893,2,0.435,0.355,0.125,0.4075,0.1535,0.074,0.165,0
3894,0,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215,1
3895,1,0.595,0.5,0.18,1.053,0.4405,0.192,0.39,1
3896,0,0.76,0.575,0.19,1.829,0.7035,0.386,0.56,1
3897,1,0.615,0.5,0.165,1.1765,0.488,0.244,0.345,1
3898,1,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275,1
3899,2,0.14,0.105,0.035,0.0145,0.005,0.0035,0.005,0
3900,0,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085,1
3901,1,0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,1
3902,2,0.16,0.12,0.02,0.018,0.0075,0.0045,0.005,0
3903,0,0.635,0.48,0.235,1.064,0.413,0.228,0.36,1
3904,0,0.575,0.47,0.165,0.853,0.292,0.179,0.35,1
3905,0,0.38,0.27,0.095,0.219,0.0835,0.0515,0.07,0
3906,0,0.245,0.18,0.065,0.0635,0.0245,0.0135,0.02,0
3907,2,0.48,0.39,0.15,0.6275,0.276,0.134,0.185,1
3908,2,0.455,0.365,0.135,0.441,0.1515,0.1165,0.145,0
3909,1,0.455,0.375,0.125,0.458,0.1985,0.111,0.12,1
3910,0,0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168,1
3911,2,0.355,0.27,0.1,0.216,0.083,0.037,0.075,1
3912,2,0.52,0.405,0.14,0.6765,0.2865,0.146,0.205,1
3913,2,0.54,0.4,0.145,0.757,0.315,0.181,0.215,1
3914,2,0.52,0.39,0.14,0.7325,0.2415,0.144,0.26,1
3915,2,0.56,0.445,0.165,1.0285,0.4535,0.253,0.275,1
3916,1,0.52,0.41,0.16,0.712,0.2845,0.153,0.225,1
3917,2,0.615,0.46,0.19,1.066,0.4335,0.226,0.33,1
3918,1,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,1
3919,2,0.565,0.43,0.135,0.8545,0.321,0.1775,0.275,1
3920,0,0.295,0.23,0.085,0.125,0.042,0.0285,0.043,0
3921,0,0.375,0.28,0.095,0.2225,0.0875,0.043,0.08,1
3922,2,0.525,0.4,0.14,0.6955,0.2405,0.16,0.253,1
3923,0,0.395,0.28,0.08,0.266,0.0995,0.066,0.09,1
3924,1,0.5,0.4,0.165,0.7105,0.27,0.1455,0.225,2
3925,1,0.47,0.35,0.115,0.487,0.1955,0.127,0.155,0
3926,2,0.58,0.42,0.16,0.728,0.2725,0.19,0.19,1
3927,2,0.5,0.38,0.155,0.6675,0.2745,0.156,0.18,1
3928,2,0.725,0.55,0.22,2.0495,0.7735,0.4405,0.655,1
3929,1,0.65,0.515,0.215,1.498,0.564,0.323,0.425,1
3930,1,0.67,0.535,0.185,1.597,0.6275,0.35,0.47,2
3931,2,0.55,0.44,0.165,0.8605,0.312,0.169,0.3,1
3932,1,0.49,0.37,0.115,0.541,0.171,0.1175,0.185,1
3933,2,0.235,0.18,0.06,0.058,0.022,0.0145,0.018,0
3934,2,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215,0
3935,0,0.52,0.41,0.115,0.77,0.263,0.157,0.26,1
3936,1,0.475,0.4,0.115,0.541,0.186,0.1025,0.21,1
3937,0,0.53,0.425,0.11,0.739,0.237,0.161,0.295,1
3938,1,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07,1
3939,0,0.555,0.42,0.145,0.8695,0.3075,0.2575,0.25,1
3940,0,0.505,0.39,0.105,0.6555,0.2595,0.18,0.19,1
3941,1,0.54,0.44,0.16,1.0905,0.391,0.2295,0.355,1
3942,1,0.525,0.4,0.115,0.6295,0.2555,0.144,0.18,1
3943,0,0.55,0.45,0.175,1.0985,0.3765,0.215,0.4,1
3944,0,0.55,0.44,0.16,0.991,0.348,0.168,0.375,2
3945,2,0.235,0.175,0.065,0.0615,0.0205,0.02,0.019,0
3946,0,0.525,0.41,0.165,0.8005,0.2635,0.1985,0.25,1
3947,0,0.475,0.365,0.14,0.6175,0.202,0.1445,0.19,1
3948,1,0.53,0.4,0.165,0.772,0.2855,0.1975,0.23,1
3949,1,0.525,0.415,0.15,0.7155,0.2355,0.171,0.27,1
3950,1,0.53,0.425,0.13,0.717,0.2115,0.166,0.255,1
3951,1,0.465,0.39,0.11,0.6355,0.1815,0.157,0.225,1
3952,2,0.315,0.235,0.08,0.18,0.08,0.045,0.047,0
3953,2,0.465,0.355,0.12,0.5805,0.255,0.0915,0.184,0
3954,0,0.485,0.385,0.105,0.556,0.296,0.104,0.133,0
3955,2,0.49,0.385,0.12,0.591,0.271,0.1125,0.1775,0
3956,1,0.515,0.395,0.14,0.686,0.281,0.1255,0.22,1
3957,1,0.555,0.44,0.155,1.016,0.4935,0.1855,0.263,1
3958,1,0.61,0.5,0.18,1.438,0.5185,0.3735,0.3345,0
3959,1,0.68,0.55,0.19,1.807,0.8225,0.3655,0.515,1
3960,0,0.69,0.55,0.195,1.777,0.769,0.38,0.4305,1
3961,0,0.695,0.55,0.205,2.173,1.133,0.4665,0.496,1
3962,1,0.72,0.575,0.195,2.1505,1.0745,0.382,0.585,1
3963,2,0.27,0.205,0.075,0.118,0.059,0.031,0.0305,0
3964,2,0.27,0.19,0.06,0.099,0.0445,0.017,0.03,0
3965,2,0.295,0.22,0.07,0.1365,0.0575,0.0295,0.035,0
3966,2,0.295,0.22,0.065,0.1295,0.052,0.028,0.035,0
3967,2,0.315,0.23,0.07,0.164,0.0625,0.04,0.045,0
3968,2,0.375,0.29,0.095,0.2875,0.123,0.0605,0.08,0
3969,2,0.38,0.3,0.09,0.277,0.1655,0.0625,0.082,0
3970,2,0.385,0.285,0.09,0.248,0.0935,0.066,0.07,0
3971,2,0.4,0.295,0.095,0.252,0.1105,0.0575,0.066,0
3972,0,0.415,0.315,0.12,0.4015,0.199,0.087,0.097,0
3973,2,0.415,0.33,0.1,0.3905,0.1925,0.0755,0.1025,0
3974,2,0.42,0.32,0.115,0.409,0.2055,0.0935,0.105,0
3975,2,0.44,0.33,0.135,0.4095,0.163,0.1005,0.119,0
3976,2,0.45,0.35,0.135,0.494,0.2205,0.0945,0.1405,0
3977,2,0.475,0.35,0.12,0.4905,0.2035,0.13,0.135,0
3978,0,0.485,0.39,0.12,0.599,0.251,0.1345,0.169,0
3979,0,0.495,0.375,0.115,0.6245,0.282,0.143,0.155,0
3980,1,0.525,0.41,0.115,0.7745,0.416,0.163,0.18,0
3981,0,0.565,0.455,0.15,0.9795,0.444,0.205,0.275,0
3982,2,0.58,0.435,0.15,0.8915,0.363,0.1925,0.2515,0
3983,1,0.585,0.45,0.125,0.874,0.3545,0.2075,0.225,0
3984,0,0.6,0.465,0.155,1.262,0.6245,0.2455,0.33,1
3985,0,0.63,0.48,0.185,1.21,0.53,0.2555,0.322,1
3986,1,0.645,0.525,0.17,1.37,0.6135,0.283,0.34,1
3987,1,0.655,0.545,0.185,1.759,0.6865,0.313,0.547,1
3988,0,0.665,0.515,0.165,1.3855,0.621,0.302,0.3445,0
3989,1,0.67,0.52,0.195,1.8065,0.758,0.3735,0.5055,1
3990,0,0.67,0.51,0.2,1.5945,0.6705,0.3845,0.4505,1
3991,0,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725,0
3992,0,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755,1
3993,0,0.72,0.6,0.235,2.2385,0.984,0.411,0.621,1
3994,2,0.185,0.135,0.045,0.032,0.011,0.0065,0.01,0
3995,2,0.245,0.175,0.055,0.0785,0.04,0.018,0.02,0
3996,2,0.315,0.23,0.0,0.134,0.0575,0.0285,0.3505,0
3997,2,0.36,0.27,0.09,0.2075,0.098,0.039,0.062,0
3998,2,0.375,0.28,0.08,0.2235,0.115,0.043,0.055,0
3999,2,0.415,0.31,0.095,0.34,0.181,0.057,0.083,0
